Site,Buy-In,Tourney Start,Tourney End,My C Net Won,Hands,chipEV/tourney,Chips Won
PS.com,1,2019/02/25 10:10 am,2019/02/25 10:13 am,-€0.88,7,-16,-500
PS.com,1,2019/01/28  3:23 pm,2019/01/28  3:36 pm,-€0.87,36,-254,-500
PS.com,1,2019/01/28  3:23 pm,2019/01/28  3:27 pm,-€0.87,10,-105,-500
PS.com,1,2019/01/28  3:12 pm,2019/01/28  3:15 pm,-€0.87,11,-445,-500
PS.com,1,2019/01/28  3:12 pm,2019/01/28  3:14 pm,-€0.87,8,129,-500
PS.com,1,2019/01/28  3:06 pm,2019/01/28  3:20 pm,-€0.87,60,-527,-500
PS.com,1,2019/01/28  3:05 pm,2019/01/28  3:09 pm,-€0.87,14,-440,-500
PS.com,1,2019/01/28  3:02 pm,2019/01/28  3:06 pm,-€0.87,19,-154,-500
PS.com,1,2019/01/28  3:02 pm,2019/01/28  3:11 pm,-€0.87,37,-200,-500
PS.com,1,2019/01/28  3:02 pm,2019/01/28  3:04 pm,-€0.87,10,-148,-500
PS.com,1,2019/01/28  2:54 pm,2019/01/28  2:58 pm,-€0.87,11,-180,-500
PS.com,1,2019/01/28  2:46 pm,2019/01/28  2:54 pm,-€0.87,29,80,-500
PS.com,1,2019/01/28  2:46 pm,2019/01/28  2:53 pm,-€0.87,14,-25,-500
PS.com,1,2019/01/28  2:15 pm,2019/01/28  2:23 pm,-€0.87,33,-584,-500
PS.com,1,2019/01/28  2:14 pm,2019/01/28  2:15 pm,-€0.87,4,-320,-500
PS.com,1,2019/01/28  1:34 pm,2019/01/28  1:45 pm,-€0.87,40,276,-500
PS.com,1,2019/01/28  1:24 pm,2019/01/28  1:27 pm,-€0.87,14,-226,-500
PS.com,1,2019/01/28  1:20 pm,2019/01/28  1:23 pm,-€0.87,10,-169,-500
PS.com,1,2019/01/28 12:41 pm,2019/01/28 12:46 pm,-€0.87,15,-435,-500
PS.com,1,2019/01/28 12:18 pm,2019/01/28 12:26 pm,-€0.87,23,-243,-500
PS.com,1,2019/01/28 12:18 pm,2019/01/28 12:23 pm,-€0.87,12,-28,-500
PS.com,1,2019/01/28 12:01 pm,2019/01/28 12:02 pm,-€0.87,6,-481,-500
PS.com,1,2019/01/28 11:52 am,2019/01/28 11:57 am,-€0.87,18,-265,-500
PS.com,1,2019/01/28 11:43 am,2019/01/28 11:52 am,-€0.87,29,-666,-500
PS.com,1,2019/01/28 11:43 am,2019/01/28 11:56 am,-€0.87,53,781,-500
PS.com,1,2019/01/28 11:36 am,2019/01/28 11:37 am,-€0.87,5,-213,-500
PS.com,1,2019/01/28 11:34 am,2019/01/28 11:36 am,-€0.87,6,-93,-500
PS.com,1,2019/01/28 11:32 am,2019/01/28 11:33 am,-€0.87,2,-412,-500
PS.com,1,2019/01/28 11:32 am,2019/01/28 11:39 am,-€0.87,18,-500,-500
