"Site","Tournament #","Buy-In","Tourney Start","Tourney End","My C Net Won","Hands","chipEV/tourney","Chips Won"
"iPoker Network","580657988","€9.30+€0.70","2019/11/22  3:22 am","2019/11/22  3:27 am","€10.00","21","-357","1,000"
"iPoker Network","580657830","€9.30+€0.70","2019/11/22  3:17 am","2019/11/22  3:23 am","€30.00","18","535","1,000"
"iPoker Network","580657674","€9.30+€0.70","2019/11/22  3:12 am","2019/11/22  3:16 am","€10.00","13","392","1,000"
"iPoker Network","580657644","€9.30+€0.70","2019/11/22  3:11 am","2019/11/22  3:22 am","€10.00","40","170","1,000"
"iPoker Network","580657628","€9.30+€0.70","2019/11/22  3:10 am","2019/11/22  3:12 am","-€10.00","5","-65","-500"
"iPoker Network","580657527","€9.30+€0.70","2019/11/22  3:07 am","2019/11/22  3:10 am","-€10.00","14","-168","-500"
"iPoker Network","580657472","€9.30+€0.70","2019/11/22  3:04 am","2019/11/22  3:05 am","-€10.00","5","-312","-500"
"iPoker Network","580657458","€9.30+€0.70","2019/11/22  3:04 am","2019/11/22  3:09 am","€10.00","18","-25","1,000"
"iPoker Network","580656915","€9.30+€0.70","2019/11/22  2:42 am","2019/11/22  2:47 am","-€10.00","12","-376","-500"
"iPoker Network","580656788","€9.30+€0.70","2019/11/22  2:36 am","2019/11/22  2:43 am","-€10.00","25","-174","-500"
"iPoker Network","580656782","€9.30+€0.70","2019/11/22  2:34 am","2019/11/22  2:41 am","-€10.00","30","338","-500"
"iPoker Network","580656757","€9.30+€0.70","2019/11/22  2:33 am","2019/11/22  2:35 am","-€10.00","3","-290","-500"
"iPoker Network","580656650","€9.30+€0.70","2019/11/22  2:30 am","2019/11/22  2:33 am","-€10.00","13","-158","-500"
"iPoker Network","580656640","€9.30+€0.70","2019/11/22  2:30 am","2019/11/22  2:32 am","-€10.00","12","51","-500"
"iPoker Network","580656541","€9.30+€0.70","2019/11/22  2:23 am","2019/11/22  2:29 am","-€10.00","17","97","-500"
"iPoker Network","580656460","€9.30+€0.70","2019/11/22  2:22 am","2019/11/22  2:29 am","-€10.00","27","80","-500"
"iPoker Network","580656408","€9.30+€0.70","2019/11/22  2:20 am","2019/11/22  2:28 am","€30.00","20","-175","1,000"
"iPoker Network","580656398","€9.30+€0.70","2019/11/22  2:19 am","2019/11/22  2:22 am","-€10.00","10","60","-500"
"iPoker Network","580656392","€9.30+€0.70","2019/11/22  2:18 am","2019/11/22  2:20 am","-€10.00","6","336","-500"
"iPoker Network","580656276","€9.30+€0.70","2019/11/22  2:14 am","2019/11/22  2:18 am","-€10.00","18","-549","-500"
"iPoker Network","580656240","€9.30+€0.70","2019/11/22  2:13 am","2019/11/22  2:17 am","-€10.00","10","-270","-500"
"iPoker Network","580655032","€9.30+€0.70","2019/11/22  1:00 am","2019/11/22  1:04 am","-€10.00","11","-34","-500"
"iPoker Network","580654998","€9.30+€0.70","2019/11/22 12:56 am","2019/11/22  1:07 am","-€10.00","38","-262","-500"
"iPoker Network","580654994","€9.30+€0.70","2019/11/22 12:55 am","2019/11/22 12:59 am","€10.00","10","-237","1,000"
"iPoker Network","580654888","€9.30+€0.70","2019/11/22 12:47 am","2019/11/22 12:53 am","€30.00","19","-404","1,000"
"iPoker Network","580654886","€9.30+€0.70","2019/11/22 12:47 am","2019/11/22 12:54 am","-€10.00","19","74","-500"
"iPoker Network","580654882","€9.30+€0.70","2019/11/22 12:47 am","2019/11/22 12:54 am","€20.00","23","-255","1,000"
"iPoker Network","580654864","€9.30+€0.70","2019/11/22 12:45 am","2019/11/22 12:45 am","-€10.00","2","-500","-500"
"iPoker Network","580654790","€9.30+€0.70","2019/11/22 12:40 am","2019/11/22 12:44 am","€10.00","7","186","1,000"
"iPoker Network","580654788","€9.30+€0.70","2019/11/22 12:40 am","2019/11/22 12:46 am","-€10.00","20","-224","-500"
"iPoker Network","580654676","€9.30+€0.70","2019/11/22 12:32 am","2019/11/22 12:39 am","-€10.00","27","-37","-500"
"iPoker Network","580654666","€9.30+€0.70","2019/11/22 12:31 am","2019/11/22 12:39 am","€10.00","28","1,079","1,000"
"iPoker Network","580654173","€9.30+€0.70","2019/11/21 11:52 pm","2019/11/21 11:59 pm","-€10.00","24","361","-500"
"iPoker Network","580654167","€9.30+€0.70","2019/11/21 11:52 pm","2019/11/21 11:59 pm","-€10.00","27","-233","-500"
"iPoker Network","580654157","€9.30+€0.70","2019/11/21 11:51 pm","2019/11/22 12:01 am","-€10.00","37","-695","-500"
"iPoker Network","580654109","€9.30+€0.70","2019/11/21 11:45 pm","2019/11/21 11:51 pm","€10.00","27","332","1,000"
"iPoker Network","580654091","€9.30+€0.70","2019/11/21 11:41 pm","2019/11/21 11:50 pm","€20.00","39","-83","1,000"
"iPoker Network","580654062","€9.30+€0.70","2019/11/21 11:35 pm","2019/11/21 11:44 pm","€10.00","31","1,060","1,000"
"iPoker Network","580654058","€9.30+€0.70","2019/11/21 11:34 pm","2019/11/21 11:40 pm","€30.00","18","426","1,000"
"iPoker Network","580654040","€9.30+€0.70","2019/11/21 11:34 pm","2019/11/21 11:41 pm","€10.00","28","-13","1,000"
"iPoker Network","580653961","€9.30+€0.70","2019/11/21 11:30 pm","2019/11/21 11:33 pm","-€10.00","7","-500","-500"
"iPoker Network","580653947","€9.30+€0.70","2019/11/21 11:29 pm","2019/11/21 11:33 pm","-€10.00","11","-296","-500"
"iPoker Network","580653691","€9.30+€0.70","2019/11/21 10:59 pm","2019/11/21 11:04 pm","-€10.00","16","-312","-500"
"iPoker Network","580653673","€9.30+€0.70","2019/11/21 10:56 pm","2019/11/21 11:03 pm","€10.00","16","290","1,000"
"iPoker Network","580653667","€9.30+€0.70","2019/11/21 10:56 pm","2019/11/21 11:02 pm","€20.00","12","-231","1,000"
"iPoker Network","580653595","€9.30+€0.70","2019/11/21 10:48 pm","2019/11/21 10:54 pm","€10.00","16","504","1,000"
"iPoker Network","580653591","€9.30+€0.70","2019/11/21 10:47 pm","2019/11/21 10:55 pm","-€10.00","24","-379","-500"
"iPoker Network","580653562","€9.30+€0.70","2019/11/21 10:40 pm","2019/11/21 10:47 pm","€20.00","35","802","1,000"
"iPoker Network","580653550","€9.30+€0.70","2019/11/21 10:39 pm","2019/11/21 10:45 pm","-€10.00","24","-108","-500"
"iPoker Network","580653540","€9.30+€0.70","2019/11/21 10:36 pm","2019/11/21 10:42 pm","-€10.00","15","-99","-500"
"iPoker Network","580653532","€9.30+€0.70","2019/11/21 10:33 pm","2019/11/21 10:36 pm","-€10.00","7","-136","-500"
"iPoker Network","580653524","€9.30+€0.70","2019/11/21 10:32 pm","2019/11/21 10:38 pm","€20.00","20","272","1,000"
"iPoker Network","580653517","€9.30+€0.70","2019/11/21 10:31 pm","2019/11/21 10:34 pm","-€10.00","5","-156","-500"
"iPoker Network","580653218","€9.30+€0.70","2019/11/21 10:01 pm","2019/11/21 10:07 pm","-€10.00","18","-248","-500"
"iPoker Network","580653210","€9.30+€0.70","2019/11/21 10:00 pm","2019/11/21 10:05 pm","€30.00","19","760","1,000"
"iPoker Network","580653208","€9.30+€0.70","2019/11/21 10:00 pm","2019/11/21 10:06 pm","-€10.00","16","-719","-500"
"iPoker Network","580653182","€9.30+€0.70","2019/11/21  9:58 pm","2019/11/21  9:59 pm","-€10.00","4","-107","-500"
"iPoker Network","580653124","€9.30+€0.70","2019/11/21  9:52 pm","2019/11/21  9:57 pm","€10.00","10","577","1,000"
"iPoker Network","580653114","€9.30+€0.70","2019/11/21  9:52 pm","2019/11/21  9:59 pm","€10.00","23","116","1,000"
"iPoker Network","580653094","€9.30+€0.70","2019/11/21  9:51 pm","2019/11/21  9:56 pm","-€10.00","15","-466","-500"
"iPoker Network","580653016","€9.30+€0.70","2019/11/21  9:42 pm","2019/11/21  9:43 pm","€30.00","4","235","1,000"
"iPoker Network","580653012","€9.30+€0.70","2019/11/21  9:41 pm","2019/11/21  9:50 pm","-€10.00","28","-379","-500"
"iPoker Network","580652986","€9.30+€0.70","2019/11/21  9:40 pm","2019/11/21  9:50 pm","-€10.00","35","265","-500"
"iPoker Network","580652937","€9.30+€0.70","2019/11/21  9:36 pm","2019/11/21  9:41 pm","€10.00","14","676","1,000"
"iPoker Network","580652921","€9.30+€0.70","2019/11/21  9:35 pm","2019/11/21  9:38 pm","-€10.00","7","1","-500"
"iPoker Network","580651603","€9.30+€0.70","2019/11/21  8:05 pm","2019/11/21  8:08 pm","-€10.00","8","-296","-500"
"iPoker Network","580651340","€9.30+€0.70","2019/11/21  7:53 pm","2019/11/21  8:00 pm","-€10.00","27","-673","-500"
"iPoker Network","580651176","€9.30+€0.70","2019/11/21  7:45 pm","2019/11/21  7:55 pm","€30.00","25","500","1,000"
"iPoker Network","580651172","€9.30+€0.70","2019/11/21  7:45 pm","2019/11/21  7:52 pm","-€10.00","19","194","-500"
"iPoker Network","580651107","€9.30+€0.70","2019/11/21  7:42 pm","2019/11/21  7:44 pm","€10.00","6","764","1,000"
"iPoker Network","580651013","€9.30+€0.70","2019/11/21  7:38 pm","2019/11/21  7:48 pm","€20.00","33","124","1,000"
"iPoker Network","580650969","€9.30+€0.70","2019/11/21  7:36 pm","2019/11/21  7:42 pm","-€10.00","25","619","-500"
"iPoker Network","580650917","€9.30+€0.70","2019/11/21  7:34 pm","2019/11/21  7:38 pm","-€10.00","16","1,023","-500"
"iPoker Network","580650867","€9.30+€0.70","2019/11/21  7:32 pm","2019/11/21  7:35 pm","€10.00","14","321","1,000"
"iPoker Network","580650853","€9.30+€0.70","2019/11/21  7:32 pm","2019/11/21  7:32 pm","-€10.00","3","-189","-500"
"iPoker Network","580650225","€9.30+€0.70","2019/11/21  7:08 pm","2019/11/21  7:14 pm","€40.00","19","698","1,000"
"iPoker Network","580650121","€9.30+€0.70","2019/11/21  7:05 pm","2019/11/21  7:11 pm","€10.00","11","24","1,000"
"iPoker Network","580650087","€9.30+€0.70","2019/11/21  7:04 pm","2019/11/21  7:08 pm","€20.00","11","164","1,000"
"iPoker Network","580649845","€9.30+€0.70","2019/11/21  6:57 pm","2019/11/21  7:04 pm","-€10.00","23","-663","-500"
"iPoker Network","580649809","€9.30+€0.70","2019/11/21  6:55 pm","2019/11/21  7:02 pm","€10.00","20","1,225","1,000"
"iPoker Network","580649805","€9.30+€0.70","2019/11/21  6:55 pm","2019/11/21  7:03 pm","€30.00","21","397","1,000"
"iPoker Network","580649662","€9.30+€0.70","2019/11/21  6:50 pm","2019/11/21  6:54 pm","€10.00","12","564","1,000"
"iPoker Network","580649644","€9.30+€0.70","2019/11/21  6:50 pm","2019/11/21  6:51 pm","-€10.00","5","174","-500"
"iPoker Network","580649549","€9.30+€0.70","2019/11/21  6:46 pm","2019/11/21  6:55 pm","€20.00","20","343","1,000"
"iPoker Network","580649397","€9.30+€0.70","2019/11/21  6:42 pm","2019/11/21  6:49 pm","-€10.00","16","-377","-500"
"iPoker Network","580649349","€9.30+€0.70","2019/11/21  6:41 pm","2019/11/21  6:44 pm","€10.00","7","654","1,000"
"iPoker Network","580649260","€9.30+€0.70","2019/11/21  6:39 pm","2019/11/21  6:40 pm","-€10.00","3","9","-500"
"iPoker Network","580649240","€9.30+€0.70","2019/11/21  6:38 pm","2019/11/21  6:45 pm","€20.00","27","820","1,000"
"iPoker Network","580608643","€9.30+€0.70","2019/11/21  7:57 am","2019/11/21  8:02 am","-€10.00","11","-8","-500"
"iPoker Network","580608587","€9.30+€0.70","2019/11/21  7:55 am","2019/11/21  8:02 am","-€10.00","25","73","-500"
"iPoker Network","580608373","€9.30+€0.70","2019/11/21  7:51 am","2019/11/21  7:56 am","€20.00","16","120","1,000"
"iPoker Network","580608134","€9.30+€0.70","2019/11/21  7:44 am","2019/11/21  7:54 am","€10.00","35","511","1,000"
"iPoker Network","580608096","€9.30+€0.70","2019/11/21  7:44 am","2019/11/21  7:51 am","€10.00","22","-146","1,000"
"iPoker Network","580598537","€9.30+€0.70","2019/11/21  3:29 am","2019/11/21  3:32 am","€10.00","12","635","1,000"
"iPoker Network","580598443","€9.30+€0.70","2019/11/21  3:26 am","2019/11/21  3:29 am","-€10.00","10","-333","-500"
"iPoker Network","580598410","€9.30+€0.70","2019/11/21  3:24 am","2019/11/21  3:28 am","-€10.00","12","153","-500"
"iPoker Network","580598406","€9.30+€0.70","2019/11/21  3:24 am","2019/11/21  3:34 am","€30.00","40","-521","1,000"
"iPoker Network","580598395","€9.30+€0.70","2019/11/21  3:23 am","2019/11/21  3:25 am","-€10.00","6","-221","-500"
"iPoker Network","580598188","€9.30+€0.70","2019/11/21  3:15 am","2019/11/21  3:22 am","-€10.00","25","-528","-500"
"iPoker Network","580598186","€9.30+€0.70","2019/11/21  3:15 am","2019/11/21  3:23 am","-€10.00","29","-177","-500"
"iPoker Network","580594603","€9.30+€0.70","2019/11/20 11:38 pm","2019/11/20 11:45 pm","€20.00","17","95","1,000"
"iPoker Network","580594542","€9.30+€0.70","2019/11/20 11:36 pm","2019/11/20 11:40 pm","€10.00","12","115","1,000"
"iPoker Network","580594496","€9.30+€0.70","2019/11/20 11:30 pm","2019/11/20 11:37 pm","€10.00","28","-381","1,000"
"iPoker Network","580594454","€9.30+€0.70","2019/11/20 11:27 pm","2019/11/20 11:35 pm","-€10.00","17","-608","-500"
"iPoker Network","580594448","€9.30+€0.70","2019/11/20 11:22 pm","2019/11/20 11:24 pm","-€10.00","6","-27","-500"
"iPoker Network","580594442","€9.30+€0.70","2019/11/20 11:21 pm","2019/11/20 11:30 pm","€40.00","38","880","1,000"
"iPoker Network","580594374","€9.30+€0.70","2019/11/20 11:16 pm","2019/11/20 11:20 pm","€10.00","9","-487","1,000"
"iPoker Network","580594325","€9.30+€0.70","2019/11/20 11:12 pm","2019/11/20 11:15 pm","€10.00","9","589","1,000"
"iPoker Network","580594306","€9.30+€0.70","2019/11/20 11:11 pm","2019/11/20 11:21 pm","€10.00","30","1,348","1,000"
"iPoker Network","580593944","€9.30+€0.70","2019/11/20 10:27 pm","2019/11/20 10:37 pm","-€10.00","39","133","-500"
"iPoker Network","580593930","€9.30+€0.70","2019/11/20 10:26 pm","2019/11/20 10:35 pm","-€10.00","28","346","-500"
"iPoker Network","580593906","€9.30+€0.70","2019/11/20 10:23 pm","2019/11/20 10:29 pm","€30.00","18","-599","1,000"
"iPoker Network","580593874","€9.30+€0.70","2019/11/20 10:18 pm","2019/11/20 10:23 pm","-€10.00","19","-55","-500"
"iPoker Network","580593866","€9.30+€0.70","2019/11/20 10:17 pm","2019/11/20 10:22 pm","-€10.00","20","-315","-500"
"iPoker Network","580593789","€9.30+€0.70","2019/11/20 10:09 pm","2019/11/20 10:16 pm","€20.00","25","795","1,000"
"iPoker Network","580593769","€9.30+€0.70","2019/11/20 10:08 pm","2019/11/20 10:17 pm","€20.00","29","746","1,000"
"iPoker Network","580593763","€9.30+€0.70","2019/11/20 10:07 pm","2019/11/20 10:13 pm","-€10.00","23","-72","-500"
"iPoker Network","580593743","€9.30+€0.70","2019/11/20 10:05 pm","2019/11/20 10:07 pm","-€10.00","8","-218","-500"
"iPoker Network","580593736","€9.30+€0.70","2019/11/20 10:04 pm","2019/11/20 10:06 pm","-€10.00","6","-157","-500"
"iPoker Network","580593654","€9.30+€0.70","2019/11/20  9:57 pm","2019/11/20 10:04 pm","-€10.00","20","-100","-500"
"iPoker Network","580593648","€9.30+€0.70","2019/11/20  9:56 pm","2019/11/20 10:02 pm","€10.00","16","833","1,000"
"iPoker Network","580592930","€9.30+€0.70","2019/11/20  9:03 pm","2019/11/20  9:04 pm","-€10.00","4","302","-500"
"iPoker Network","580592895","€9.30+€0.70","2019/11/20  9:00 pm","2019/11/20  9:03 pm","-€10.00","10","83","-500"
"iPoker Network","580592867","€9.30+€0.70","2019/11/20  8:57 pm","2019/11/20  8:59 pm","€10.00","12","458","1,000"
"iPoker Network","580592843","€9.30+€0.70","2019/11/20  8:55 pm","2019/11/20  9:02 pm","€10.00","22","377","1,000"
"iPoker Network","580592727","€9.30+€0.70","2019/11/20  8:49 pm","2019/11/20  8:55 pm","-€10.00","13","-1,196","-500"
"iPoker Network","580592719","€9.30+€0.70","2019/11/20  8:49 pm","2019/11/20  8:56 pm","€20.00","24","396","1,000"
"iPoker Network","580592713","€9.30+€0.70","2019/11/20  8:49 pm","2019/11/20  8:52 pm","-€10.00","9","239","-500"
"iPoker Network","580592647","€9.30+€0.70","2019/11/20  8:43 pm","2019/11/20  8:43 pm","-€10.00","2","-273","-500"
"iPoker Network","580592641","€9.30+€0.70","2019/11/20  8:42 pm","2019/11/20  8:47 pm","€10.00","18","649","1,000"
"iPoker Network","580592623","€9.30+€0.70","2019/11/20  8:42 pm","2019/11/20  8:48 pm","-€10.00","16","-573","-500"
"iPoker Network","580592537","€9.30+€0.70","2019/11/20  8:38 pm","2019/11/20  8:42 pm","-€10.00","10","277","-500"
"iPoker Network","580592505","€9.30+€0.70","2019/11/20  8:37 pm","2019/11/20  8:41 pm","€10.00","11","629","1,000"
"iPoker Network","580592409","€9.30+€0.70","2019/11/20  8:33 pm","2019/11/20  8:37 pm","€10.00","11","615","1,000"
"iPoker Network","580592399","€9.30+€0.70","2019/11/20  8:32 pm","2019/11/20  8:36 pm","€20.00","11","85","1,000"
"iPoker Network","580591942","€9.30+€0.70","2019/11/20  8:06 pm","2019/11/20  8:12 pm","€20.00","24","285","1,000"
"iPoker Network","580591934","€9.30+€0.70","2019/11/20  8:05 pm","2019/11/20  8:14 pm","€20.00","27","-56","1,000"
"iPoker Network","580591779","€9.30+€0.70","2019/11/20  7:59 pm","2019/11/20  8:04 pm","-€10.00","15","-561","-500"
"iPoker Network","580591769","€9.30+€0.70","2019/11/20  7:58 pm","2019/11/20  8:05 pm","€20.00","22","-316","1,000"
"iPoker Network","580591763","€9.30+€0.70","2019/11/20  7:58 pm","2019/11/20  8:03 pm","€20.00","13","430","1,000"
"iPoker Network","580591603","€9.30+€0.70","2019/11/20  7:50 pm","2019/11/20  7:58 pm","-€10.00","32","-402","-500"
"iPoker Network","580591575","€9.30+€0.70","2019/11/20  7:49 pm","2019/11/20  7:57 pm","-€10.00","22","704","-500"
"iPoker Network","580591507","€9.30+€0.70","2019/11/20  7:46 pm","2019/11/20  7:50 pm","€10.00","28","557","1,000"
"iPoker Network","580591471","€9.30+€0.70","2019/11/20  7:45 pm","2019/11/20  7:48 pm","-€10.00","15","-99","-500"
"iPoker Network","580591383","€9.30+€0.70","2019/11/20  7:42 pm","2019/11/20  7:44 pm","-€10.00","6","-69","-500"
"iPoker Network","580591355","€9.30+€0.70","2019/11/20  7:41 pm","2019/11/20  7:41 pm","-€10.00","1","41","-500"
"iPoker Network","580591313","€9.30+€0.70","2019/11/20  7:39 pm","2019/11/20  7:45 pm","€30.00","18","707","1,000"
"iPoker Network","580531355","€9.30+€0.70","2019/11/19  7:30 pm","2019/11/19  7:37 pm","-€10.00","17","-277","-500"
"iPoker Network","580531283","€9.30+€0.70","2019/11/19  7:29 pm","2019/11/19  7:37 pm","-€10.00","29","-498","-500"
"iPoker Network","580531271","€9.30+€0.70","2019/11/19  7:29 pm","2019/11/19  7:36 pm","€30.00","22","678","1,000"
"iPoker Network","580531164","€9.30+€0.70","2019/11/19  7:24 pm","2019/11/19  7:29 pm","-€10.00","14","-234","-500"
"iPoker Network","580531158","€9.30+€0.70","2019/11/19  7:24 pm","2019/11/19  7:28 pm","€20.00","11","90","1,000"
"iPoker Network","580531114","€9.30+€0.70","2019/11/19  7:22 pm","2019/11/19  7:22 pm","-€10.00","1","-390","-500"
"iPoker Network","580531002","€9.30+€0.70","2019/11/19  7:19 pm","2019/11/19  7:28 pm","-€10.00","23","196","-500"
"iPoker Network","580531000","€9.30+€0.70","2019/11/19  7:19 pm","2019/11/19  7:24 pm","-€10.00","14","-263","-500"
"iPoker Network","580530996","€9.30+€0.70","2019/11/19  7:18 pm","2019/11/19  7:21 pm","-€10.00","10","-356","-500"
"iPoker Network","580530289","€9.30+€0.70","2019/11/19  6:53 pm","2019/11/19  6:58 pm","-€10.00","13","-217","-500"
"iPoker Network","580530283","€9.30+€0.70","2019/11/19  6:53 pm","2019/11/19  6:54 pm","-€10.00","2","153","-500"
"iPoker Network","580530211","€9.30+€0.70","2019/11/19  6:51 pm","2019/11/19  6:52 pm","-€10.00","3","-346","-500"
"iPoker Network","580530186","€9.30+€0.70","2019/11/19  6:50 pm","2019/11/19  6:57 pm","€30.00","18","444","1,000"
"iPoker Network","580530168","€9.30+€0.70","2019/11/19  6:50 pm","2019/11/19  6:52 pm","-€10.00","6","-170","-500"
"iPoker Network","580530106","€9.30+€0.70","2019/11/19  6:48 pm","2019/11/19  6:50 pm","-€10.00","7","-282","-500"
"iPoker Network","580529951","€9.30+€0.70","2019/11/19  6:44 pm","2019/11/19  6:48 pm","€10.00","15","-149","1,000"
"iPoker Network","580529770","€9.30+€0.70","2019/11/19  6:39 pm","2019/11/19  6:50 pm","-€10.00","39","451","-500"
"iPoker Network","580529682","€9.30+€0.70","2019/11/19  6:36 pm","2019/11/19  6:43 pm","€10.00","30","952","1,000"
"iPoker Network","580529698","€9.30+€0.70","2019/11/19  6:36 pm","2019/11/19  6:40 pm","-€10.00","15","-71","-500"
"iPoker Network","580529535","€9.30+€0.70","2019/11/19  6:32 pm","2019/11/19  6:34 pm","-€10.00","7","-309","-500"
"iPoker Network","580529510","€9.30+€0.70","2019/11/19  6:31 pm","2019/11/19  6:38 pm","-€10.00","17","28","-500"
"iPoker Network","580529341","€9.30+€0.70","2019/11/19  6:27 pm","2019/11/19  6:35 pm","-€10.00","28","-217","-500"
"iPoker Network","580529323","€9.30+€0.70","2019/11/19  6:27 pm","2019/11/19  6:31 pm","€10.00","12","671","1,000"
"iPoker Network","580529317","€9.30+€0.70","2019/11/19  6:26 pm","2019/11/19  6:27 pm","-€10.00","3","64","-500"
"iPoker Network","580529310","€9.30+€0.70","2019/11/19  6:26 pm","2019/11/19  6:30 pm","-€10.00","9","-421","-500"
"iPoker Network","580529302","€9.30+€0.70","2019/11/19  6:25 pm","2019/11/19  6:25 pm","-€10.00","1","140","-500"
"iPoker Network","580528299","€9.30+€0.70","2019/11/19  6:00 pm","2019/11/19  6:07 pm","€10.00","23","88","1,000"
"iPoker Network","580528287","€9.30+€0.70","2019/11/19  5:59 pm","2019/11/19  6:06 pm","-€10.00","14","-263","-500"
"iPoker Network","580528284","€9.30+€0.70","2019/11/19  5:59 pm","2019/11/19  6:06 pm","-€10.00","25","103","-500"
"iPoker Network","580527983","€9.30+€0.70","2019/11/19  5:52 pm","2019/11/19  5:52 pm","-€10.00","2","-500","-500"
"iPoker Network","580527971","€9.30+€0.70","2019/11/19  5:52 pm","2019/11/19  5:59 pm","-€10.00","20","237","-500"
"iPoker Network","580527847","€9.30+€0.70","2019/11/19  5:50 pm","2019/11/19  5:59 pm","-€10.00","38","-201","-500"
"iPoker Network","580527730","€9.30+€0.70","2019/11/19  5:47 pm","2019/11/19  5:51 pm","-€10.00","13","-633","-500"
"iPoker Network","580527538","€9.30+€0.70","2019/11/19  5:43 pm","2019/11/19  5:49 pm","-€10.00","17","-93","-500"
"iPoker Network","580527379","€9.30+€0.70","2019/11/19  5:41 pm","2019/11/19  5:47 pm","-€10.00","14","115","-500"
"iPoker Network","580527210","€9.30+€0.70","2019/11/19  5:36 pm","2019/11/19  5:40 pm","-€10.00","12","-367","-500"
"iPoker Network","580527184","€9.30+€0.70","2019/11/19  5:36 pm","2019/11/19  5:42 pm","€30.00","26","382","1,000"
"iPoker Network","580481333","€9.30+€0.70","2019/11/19  7:30 am","2019/11/19  7:35 am","-€10.00","14","-296","-500"
"iPoker Network","580481323","€9.30+€0.70","2019/11/19  7:29 am","2019/11/19  7:37 am","€10.00","26","414","1,000"
"iPoker Network","580481279","€9.30+€0.70","2019/11/19  7:28 am","2019/11/19  7:33 am","€20.00","9","762","1,000"
"iPoker Network","580481124","€9.30+€0.70","2019/11/19  7:26 am","2019/11/19  7:28 am","-€10.00","8","-136","-500"
"iPoker Network","580481107","€9.30+€0.70","2019/11/19  7:25 am","2019/11/19  7:27 am","-€10.00","5","-146","-500"
"iPoker Network","580480992","€9.30+€0.70","2019/11/19  7:23 am","2019/11/19  7:28 am","-€10.00","13","-253","-500"
"iPoker Network","580480785","€9.30+€0.70","2019/11/19  7:18 am","2019/11/19  7:25 am","-€10.00","13","8","-500"
"iPoker Network","580480759","€9.30+€0.70","2019/11/19  7:18 am","2019/11/19  7:24 am","-€10.00","17","-367","-500"
"iPoker Network","580480730","€9.30+€0.70","2019/11/19  7:17 am","2019/11/19  7:22 am","-€10.00","14","-424","-500"
"iPoker Network","580480728","€9.30+€0.70","2019/11/19  7:17 am","2019/11/19  7:17 am","-€10.00","1","-120","-500"
"iPoker Network","580473037","€9.30+€0.70","2019/11/19  4:16 am","2019/11/19  4:21 am","€20.00","11","490","1,000"
"iPoker Network","580472937","€9.30+€0.70","2019/11/19  4:13 am","2019/11/19  4:22 am","-€10.00","27","-1,049","-500"
"iPoker Network","580472901","€9.30+€0.70","2019/11/19  4:12 am","2019/11/19  4:16 am","€40.00","12","798","1,000"
"iPoker Network","580472835","€9.30+€0.70","2019/11/19  4:10 am","2019/11/19  4:13 am","-€10.00","5","-49","-450"
"iPoker Network","580472741","€9.30+€0.70","2019/11/19  4:08 am","2019/11/19  4:14 am","€20.00","23","-492","1,000"
"iPoker Network","580472699","€9.30+€0.70","2019/11/19  4:07 am","2019/11/19  4:11 am","-€10.00","10","81","-475"
"iPoker Network","580472646","€9.30+€0.70","2019/11/19  4:04 am","2019/11/19  4:07 am","-€10.00","9","-94","-500"
"iPoker Network","580472628","€9.30+€0.70","2019/11/19  4:04 am","2019/11/19  4:09 am","-€10.00","17","285","-500"
"iPoker Network","580472616","€9.30+€0.70","2019/11/19  4:04 am","2019/11/19  4:06 am","-€10.00","6","41","-500"
"iPoker Network","580471649","€9.30+€0.70","2019/11/19  3:34 am","2019/11/19  3:41 am","-€10.00","25","-395","-500"
"iPoker Network","580471647","€9.30+€0.70","2019/11/19  3:34 am","2019/11/19  3:41 am","-€10.00","22","1,339","-500"
"iPoker Network","580471504","€9.30+€0.70","2019/11/19  3:30 am","2019/11/19  3:33 am","-€10.00","7","-45","-500"
"iPoker Network","580471425","€9.30+€0.70","2019/11/19  3:29 am","2019/11/19  3:39 am","€10.00","35","-269","1,000"
"iPoker Network","580471389","€9.30+€0.70","2019/11/19  3:28 am","2019/11/19  3:33 am","-€10.00","14","-236","-500"
"iPoker Network","580471333","€9.30+€0.70","2019/11/19  3:26 am","2019/11/19  3:29 am","-€10.00","10","-154","-500"
"iPoker Network","580471182","€9.30+€0.70","2019/11/19  3:20 am","2019/11/19  3:22 am","-€10.00","6","-57","-500"
"iPoker Network","580471116","€9.30+€0.70","2019/11/19  3:19 am","2019/11/19  3:25 am","-€10.00","17","-77","-500"
"iPoker Network","580471110","€9.30+€0.70","2019/11/19  3:19 am","2019/11/19  3:28 am","-€10.00","33","-364","-500"
"iPoker Network","580470943","€9.30+€0.70","2019/11/19  3:11 am","2019/11/19  3:18 am","-€10.00","26","-174","-500"
"iPoker Network","580470677","€9.30+€0.70","2019/11/19  3:08 am","2019/11/19  3:17 am","-€10.00","26","-379","-500"
"iPoker Network","580470625","€9.30+€0.70","2019/11/19  3:07 am","2019/11/19  3:18 am","-€10.00","35","-470","-500"
"iPoker Network","580470540","€9.30+€0.70","2019/11/19  3:05 am","2019/11/19  3:10 am","-€10.00","20","47","-500"
"iPoker Network","580470272","€9.30+€0.70","2019/11/18 11:04 pm","2019/11/18 11:09 pm","-€10.00","18","-410","-500"
"iPoker Network","580470182","€9.30+€0.70","2019/11/18 11:00 pm","2019/11/18 11:01 pm","€20.00","3","225","1,000"
