"Site","Tournament #","Buy-In","Tourney Start","Tourney End","My C Net Won","Hands","chipEV/tourney","Chips Won"
"PokerStars","2418945665","€9.30+€0.70","2018/09/29  8:14 pm","2018/09/29  8:25 pm","€30.00","30","473","1,000"
"PokerStars","2418921133","€9.30+€0.70","2018/09/29  7:28 pm","2018/09/29  7:37 pm","€10.00","29","744","1,000"
"PokerStars","2418919348","€9.30+€0.70","2018/09/29  7:24 pm","2018/09/29  7:27 pm","-€10.00","12","-332","-500"
"PokerStars","2418912202","€9.30+€0.70","2018/09/29  7:09 pm","2018/09/29  7:19 pm","€10.00","43","465","1,000"
"PokerStars","2418910758","€9.30+€0.70","2018/09/29  7:06 pm","2018/09/29  7:13 pm","€30.00","24","-455","1,000"
"PokerStars","2418887519","€9.30+€0.70","2018/09/29  6:16 pm","2018/09/29  6:21 pm","€90.00","20","663","1,000"
"PokerStars","2418886884","€9.30+€0.70","2018/09/29  6:15 pm","2018/09/29  6:23 pm","-€10.00","35","263","-500"
"PokerStars","2418885126","€9.30+€0.70","2018/09/29  6:11 pm","2018/09/29  6:15 pm","€10.00","20","775","1,000"
"PokerStars","2418881739","€9.30+€0.70","2018/09/29  6:03 pm","2018/09/29  6:14 pm","€10.00","49","-795","1,000"
"PokerStars","2418881052","€9.30+€0.70","2018/09/29  6:02 pm","2018/09/29  6:10 pm","-€10.00","38","-460","-500"
"PokerStars","2418880521","€9.30+€0.70","2018/09/29  6:01 pm","2018/09/29  6:03 pm","-€10.00","6","-73","-500"
"PokerStars","2418877541","€9.30+€0.70","2018/09/29  5:55 pm","2018/09/29  6:01 pm","-€10.00","24","588","-500"
"PokerStars","2418876444","€9.30+€0.70","2018/09/29  5:51 pm","2018/09/29  6:02 pm","-€10.00","37","-80","-500"
"PokerStars","2418853073","€9.30+€0.70","2018/09/29  4:55 pm","2018/09/29  5:04 pm","€50.00","34","896","1,000"
"PokerStars","2418852828","€9.30+€0.70","2018/09/29  4:55 pm","2018/09/29  4:59 pm","€10.00","14","877","1,000"
"PokerStars","2418848835","€9.30+€0.70","2018/09/29  4:44 pm","2018/09/29  4:46 pm","€30.00","5","188","1,000"
"PokerStars","2418848420","€9.30+€0.70","2018/09/29  4:43 pm","2018/09/29  4:43 pm","-€10.00","3","29","-500"
"PokerStars","2418848298","€9.30+€0.70","2018/09/29  4:43 pm","2018/09/29  4:54 pm","-€10.00","54","345","-500"
"PokerStars","2418843734","€9.30+€0.70","2018/09/29  4:31 pm","2018/09/29  4:42 pm","-€10.00","47","-298","-500"
"PokerStars","2418843225","€9.30+€0.70","2018/09/29  4:30 pm","2018/09/29  4:37 pm","-€10.00","24","-260","-500"
"PokerStars","2418841059","€9.30+€0.70","2018/09/29  4:25 pm","2018/09/29  4:30 pm","-€10.00","24","298","-500"
"PokerStars","2418840862","€9.30+€0.70","2018/09/29  4:24 pm","2018/09/29  4:25 pm","€10.00","3","215","1,000"
"PokerStars","2418829537","€9.30+€0.70","2018/09/29  3:53 pm","2018/09/29  4:01 pm","€30.00","27","939","1,000"
"PokerStars","2418826009","€9.30+€0.70","2018/09/29  3:44 pm","2018/09/29  3:53 pm","€10.00","32","417","1,000"
"PokerStars","2418782543","€9.30+€0.70","2018/09/29  1:34 pm","2018/09/29  1:42 pm","€10.00","30","823","1,000"
"PokerStars","2418782434","€9.30+€0.70","2018/09/29  1:34 pm","2018/09/29  1:37 pm","€10.00","11","-40","1,000"
"PokerStars","2418779158","€9.30+€0.70","2018/09/29  1:25 pm","2018/09/29  1:30 pm","€10.00","23","-418","1,000"
"PokerStars","2418779016","€9.30+€0.70","2018/09/29  1:25 pm","2018/09/29  1:33 pm","-€10.00","37","-160","-500"
"PokerStars","2418778528","€9.30+€0.70","2018/09/29  1:22 pm","2018/09/29  1:24 pm","€10.00","10","143","1,000"
"PokerStars","2418778455","€9.30+€0.70","2018/09/29  1:22 pm","2018/09/29  1:24 pm","-€10.00","6","-500","-500"
"PokerStars","2418772548","€9.30+€0.70","2018/09/29  1:05 pm","2018/09/29  1:14 pm","-€10.00","25","241","-500"
"PokerStars","2418771433","€9.30+€0.70","2018/09/29  1:02 pm","2018/09/29  1:12 pm","€50.00","32","766","1,000"
"PokerStars","2418768378","€9.30+€0.70","2018/09/29 12:53 pm","2018/09/29  1:02 pm","-€10.00","23","260","-500"
"PokerStars","2418758818","€9.30+€0.70","2018/09/29 12:28 pm","2018/09/29 12:43 pm","-€10.00","55","181","-500"
"PokerStars","2418758788","€9.30+€0.70","2018/09/29 12:27 pm","2018/09/29 12:32 pm","€10.00","23","1,184","1,000"
"PokerStars","2418756002","€9.30+€0.70","2018/09/29 12:19 pm","2018/09/29 12:27 pm","-€10.00","21","-279","-500"
"PokerStars","2418755870","€9.30+€0.70","2018/09/29 12:19 pm","2018/09/29 12:26 pm","-€10.00","20","-93","-500"
"PokerStars","2418752263","€9.30+€0.70","2018/09/29 12:10 pm","2018/09/29 12:15 pm","-€10.00","16","-225","-500"
"PokerStars","2418752188","€9.30+€0.70","2018/09/29 12:10 pm","2018/09/29 12:13 pm","€10.00","15","207","1,000"
"PokerStars","2418749053","€9.30+€0.70","2018/09/29 12:02 pm","2018/09/29 12:06 pm","€50.00","15","561","1,000"
"PokerStars","2418748952","€9.30+€0.70","2018/09/29 12:02 pm","2018/09/29 12:08 pm","-€10.00","18","-50","-500"
"PokerStars","2418744931","€9.30+€0.70","2018/09/29 11:51 am","2018/09/29 12:01 pm","-€10.00","43","-195","-500"
"PokerStars","2418744838","€9.30+€0.70","2018/09/29 11:51 am","2018/09/29 12:01 pm","€10.00","30","-282","1,000"
"PokerStars","2418739854","€9.30+€0.70","2018/09/29 11:39 am","2018/09/29 11:50 am","-€10.00","39","934","-500"
"PokerStars","2418739808","€9.30+€0.70","2018/09/29 11:39 am","2018/09/29 11:47 am","-€10.00","24","-55","-500"
"PokerStars","2418737743","€9.30+€0.70","2018/09/29 11:34 am","2018/09/29 11:38 am","-€10.00","13","238","-500"
"PokerStars","2418737573","€9.30+€0.70","2018/09/29 11:34 am","2018/09/29 11:37 am","-€10.00","8","-99","-500"
"PokerStars","2418733927","€9.30+€0.70","2018/09/29 11:26 am","2018/09/29 11:33 am","-€10.00","32","-313","-500"
"PokerStars","2418733803","€9.30+€0.70","2018/09/29 11:25 am","2018/09/29 11:31 am","€10.00","24","646","1,000"
"PokerStars","2418729541","€9.30+€0.70","2018/09/29 11:15 am","2018/09/29 11:25 am","-€10.00","24","-267","-500"
"PokerStars","2418714439","€9.30+€0.70","2018/09/29 10:42 am","2018/09/29 10:51 am","-€10.00","32","-236","-500"
"PokerStars","2418233849","€9.30+€0.70","2018/09/29 12:15 am","2018/09/29 12:25 am","€10.00","40","514","1,000"
"PokerStars","2418234030","€9.30+€0.70","2018/09/29 12:15 am","2018/09/29 12:21 am","-€10.00","25","-160","-500"
"PokerStars","2418221945","€9.30+€0.70","2018/09/28 11:58 pm","2018/09/29 12:05 am","€10.00","32","420","1,000"
"PokerStars","2418221922","€9.30+€0.70","2018/09/28 11:58 pm","2018/09/29 12:05 am","-€10.00","19","-69","-500"
"PokerStars","2418216219","€9.30+€0.70","2018/09/28 11:49 pm","2018/09/28 11:57 pm","€10.00","25","865","1,000"
"PokerStars","2418216112","€9.30+€0.70","2018/09/28 11:49 pm","2018/09/28 11:56 pm","-€10.00","30","-516","-500"
"PokerStars","2418207608","€9.30+€0.70","2018/09/28 11:36 pm","2018/09/28 11:48 pm","-€10.00","60","-721","-500"
"PokerStars","2418203774","€9.30+€0.70","2018/09/28 11:30 pm","2018/09/28 11:35 pm","€10.00","29","403","1,000"
"PokerStars","2418199803","€9.30+€0.70","2018/09/28 11:24 pm","2018/09/28 11:29 pm","-€10.00","14","173","-500"
"PokerStars","2418010152","€9.30+€0.70","2018/09/28  5:33 pm","2018/09/28  5:41 pm","€10.00","22","733","1,000"
"PokerStars","2417999211","€9.30+€0.70","2018/09/28  5:04 pm","2018/09/28  5:08 pm","-€10.00","14","-127","-500"
"PokerStars","2417999117","€9.30+€0.70","2018/09/28  5:04 pm","2018/09/28  5:14 pm","€50.00","44","829","1,000"
"PokerStars","2417994758","€9.30+€0.70","2018/09/28  4:52 pm","2018/09/28  5:03 pm","-€10.00","38","-497","-500"
"PokerStars","2417993503","€9.30+€0.70","2018/09/28  4:48 pm","2018/09/28  4:51 pm","-€10.00","12","214","-500"
"PokerStars","2417993437","€9.30+€0.70","2018/09/28  4:48 pm","2018/09/28  4:59 pm","€30.00","24","-175","1,000"
"PokerStars","2417989998","€9.30+€0.70","2018/09/28  4:38 pm","2018/09/28  4:48 pm","-€10.00","29","-270","-500"
"PokerStars","2417984260","€9.30+€0.70","2018/09/28  4:24 pm","2018/09/28  4:35 pm","€10.00","48","661","1,000"
"PokerStars","2417969348","€9.30+€0.70","2018/09/28  3:38 pm","2018/09/28  3:44 pm","-€10.00","23","-182","-500"
"PokerStars","2417968895","€9.30+€0.70","2018/09/28  3:38 pm","2018/09/28  3:42 pm","€50.00","13","135","1,000"
"PokerStars","2417967781","€9.30+€0.70","2018/09/28  3:32 pm","2018/09/28  3:37 pm","-€10.00","20","-312","-500"
"PokerStars","2417963829","€9.30+€0.70","2018/09/28  3:20 pm","2018/09/28  3:23 pm","€10.00","8","705","1,000"
"PokerStars","2417961232","€9.30+€0.70","2018/09/28  3:10 pm","2018/09/28  3:16 pm","€30.00","17","637","1,000"
"PokerStars","2417961120","€9.30+€0.70","2018/09/28  3:10 pm","2018/09/28  3:19 pm","€10.00","30","437","1,000"
"PokerStars","2417951477","€9.30+€0.70","2018/09/28  2:39 pm","2018/09/28  2:47 pm","-€10.00","29","-236","-500"
"PokerStars","2417951389","€9.30+€0.70","2018/09/28  2:39 pm","2018/09/28  2:47 pm","-€10.00","32","-241","-500"
"PokerStars","2417948354","€9.30+€0.70","2018/09/28  2:28 pm","2018/09/28  2:38 pm","-€10.00","42","1","-500"
"PokerStars","2417947602","€9.30+€0.70","2018/09/28  2:26 pm","2018/09/28  2:30 pm","-€10.00","19","-503","-500"
"PokerStars","2417946683","€9.30+€0.70","2018/09/28  2:23 pm","2018/09/28  2:25 pm","-€10.00","7","-415","-500"
"PokerStars","2417946570","€9.30+€0.70","2018/09/28  2:23 pm","2018/09/28  2:34 pm","-€10.00","52","-910","-500"
"PokerStars","2417943287","€9.30+€0.70","2018/09/28  2:12 pm","2018/09/28  2:21 pm","-€10.00","52","225","-500"
"PokerStars","2417940016","€9.30+€0.70","2018/09/28  2:01 pm","2018/09/28  2:12 pm","-€10.00","54","386","-500"
"PokerStars","2417939794","€9.30+€0.70","2018/09/28  2:00 pm","2018/09/28  2:00 pm","-€10.00","1","-235","-500"
"PokerStars","2417913222","€9.30+€0.70","2018/09/28 12:35 pm","2018/09/28 12:44 pm","€10.00","33","627","1,000"
"PokerStars","2417910812","€9.30+€0.70","2018/09/28 12:27 pm","2018/09/28 12:34 pm","-€10.00","21","-309","-500"
"PokerStars","2417908415","€9.30+€0.70","2018/09/28 12:21 pm","2018/09/28 12:26 pm","-€10.00","26","149","-500"
"PokerStars","2417908046","€9.30+€0.70","2018/09/28 12:19 pm","2018/09/28 12:20 pm","-€10.00","4","335","-500"
"PokerStars","2417902400","€9.30+€0.70","2018/09/28 12:03 pm","2018/09/28 12:18 pm","€10.00","49","268","1,000"
"PokerStars","2417899867","€9.30+€0.70","2018/09/28 11:56 am","2018/09/28 12:03 pm","-€10.00","30","-215","-500"
"PokerStars","2417847749","€9.30+€0.70","2018/09/28  9:52 am","2018/09/28  9:58 am","€30.00","22","380","1,000"
"PokerStars","2417842775","€9.30+€0.70","2018/09/28  9:41 am","2018/09/28  9:45 am","€10.00","16","446","1,000"
"PokerStars","2417842774","€9.30+€0.70","2018/09/28  9:41 am","2018/09/28  9:43 am","€10.00","10","391","1,000"
"PokerStars","2417839907","€9.30+€0.70","2018/09/28  9:36 am","2018/09/28  9:40 am","-€10.00","17","-267","-500"
"PokerStars","2417833639","€9.30+€0.70","2018/09/28  9:23 am","2018/09/28  9:35 am","-€10.00","59","23","-500"
"PokerStars","2417830140","€9.30+€0.70","2018/09/28  9:16 am","2018/09/28  9:21 am","€10.00","13","952","1,000"
"PokerStars","2417799759","€9.30+€0.70","2018/09/28  8:24 am","2018/09/28  8:35 am","€10.00","54","1,275","1,000"
"PokerStars","2417794511","€9.30+€0.70","2018/09/28  8:15 am","2018/09/28  8:23 am","€10.00","32","-186","1,000"
"PokerStars","2417374998","€9.30+€0.70","2018/09/27 11:18 pm","2018/09/27 11:28 pm","€10.00","40","-230","1,000"
"PokerStars","2417374921","€9.30+€0.70","2018/09/27 11:18 pm","2018/09/27 11:28 pm","-€10.00","29","-445","-500"
"PokerStars","2417366366","€9.30+€0.70","2018/09/27 11:05 pm","2018/09/27 11:07 pm","€30.00","10","-62","1,000"
"PokerStars","2417365549","€9.30+€0.70","2018/09/27 11:03 pm","2018/09/27 11:04 pm","-€10.00","3","125","-500"
"PokerStars","2417365415","€9.30+€0.70","2018/09/27 11:03 pm","2018/09/27 11:11 pm","-€10.00","22","-807","-500"
"PokerStars","2417344170","€9.30+€0.70","2018/09/27 10:29 pm","2018/09/27 10:32 pm","-€10.00","8","-244","-500"
"PokerStars","2417343991","€9.30+€0.70","2018/09/27 10:29 pm","2018/09/27 10:35 pm","€10.00","27","875","1,000"
"PokerStars","2417342646","€9.30+€0.70","2018/09/27 10:27 pm","2018/09/27 10:33 pm","-€10.00","25","-445","-500"
"PokerStars","2417341069","€9.30+€0.70","2018/09/27 10:24 pm","2018/09/27 10:27 pm","€10.00","18","314","1,000"
"PokerStars","2417336932","€9.30+€0.70","2018/09/27 10:17 pm","2018/09/27 10:26 pm","-€10.00","33","200","-500"
"PokerStars","2417336848","€9.30+€0.70","2018/09/27 10:17 pm","2018/09/27 10:23 pm","-€10.00","26","134","-500"
"PokerStars","2417331487","€9.30+€0.70","2018/09/27 10:07 pm","2018/09/27 10:16 pm","-€10.00","32","-103","-500"
"PokerStars","2417330788","€9.30+€0.70","2018/09/27 10:06 pm","2018/09/27 10:13 pm","-€10.00","27","47","-500"
"PokerStars","2417330706","€9.30+€0.70","2018/09/27 10:06 pm","2018/09/27 10:06 pm","-€10.00","3","-321","-500"
"PokerStars","2417326699","€9.30+€0.70","2018/09/27  9:59 pm","2018/09/27 10:06 pm","-€10.00","25","-437","-500"
"PokerStars","2417326736","€9.30+€0.70","2018/09/27  9:59 pm","2018/09/27 10:05 pm","€10.00","31","632","1,000"
"PokerStars","2417325884","€9.30+€0.70","2018/09/27  9:57 pm","2018/09/27  9:57 pm","-€10.00","2","-454","-500"
"PokerStars","2417321601","€9.30+€0.70","2018/09/27  9:50 pm","2018/09/27  9:55 pm","€30.00","9","113","1,000"
"PokerStars","2417319218","€9.30+€0.70","2018/09/27  9:46 pm","2018/09/27  9:57 pm","-€10.00","61","-760","-500"
"PokerStars","2417318977","€9.30+€0.70","2018/09/27  9:45 pm","2018/09/27  9:49 pm","-€10.00","18","-307","-500"
"PokerStars","2417316653","€9.30+€0.70","2018/09/27  9:41 pm","2018/09/27  9:44 pm","-€10.00","15","-171","-500"
"PokerStars","2417315310","€9.30+€0.70","2018/09/27  9:39 pm","2018/09/27  9:40 pm","-€10.00","3","32","-500"
"PokerStars","2417308063","€9.30+€0.70","2018/09/27  9:26 pm","2018/09/27  9:38 pm","€10.00","40","197","1,000"
"PokerStars","2417277444","€9.30+€0.70","2018/09/27  8:28 pm","2018/09/27  8:41 pm","€50.00","55","750","1,000"
"PokerStars","2417277413","€9.30+€0.70","2018/09/27  8:28 pm","2018/09/27  8:35 pm","€10.00","23","-123","1,000"
"PokerStars","2417269413","€9.30+€0.70","2018/09/27  8:13 pm","2018/09/27  8:20 pm","€90.00","37","-75","1,000"
"PokerStars","2417267498","€9.30+€0.70","2018/09/27  8:09 pm","2018/09/27  8:18 pm","€10.00","31","563","1,000"
"PokerStars","2417265726","€9.30+€0.70","2018/09/27  8:05 pm","2018/09/27  8:12 pm","-€10.00","36","-142","-500"
"PokerStars","2417265345","€9.30+€0.70","2018/09/27  8:04 pm","2018/09/27  8:08 pm","-€10.00","12","-218","-500"
"PokerStars","2417261281","€9.30+€0.70","2018/09/27  7:56 pm","2018/09/27  8:04 pm","€10.00","49","446","1,000"
"PokerStars","2417259948","€9.30+€0.70","2018/09/27  7:54 pm","2018/09/27  8:05 pm","€10.00","56","421","1,000"
"PokerStars","2417258986","€9.30+€0.70","2018/09/27  7:52 pm","2018/09/27  7:53 pm","-€10.00","4","-500","-500"
"PokerStars","2417258751","€9.30+€0.70","2018/09/27  7:52 pm","2018/09/27  7:55 pm","€30.00","13","371","1,000"
"PokerStars","2417227427","€9.30+€0.70","2018/09/27  6:44 pm","2018/09/27  6:52 pm","-€10.00","33","-244","-500"
"PokerStars","2417226578","€9.30+€0.70","2018/09/27  6:42 pm","2018/09/27  6:43 pm","-€10.00","6","-441","-500"
"PokerStars","2417225851","€9.30+€0.70","2018/09/27  6:41 pm","2018/09/27  6:49 pm","€10.00","28","26","1,000"
"PokerStars","2417225448","€9.30+€0.70","2018/09/27  6:40 pm","2018/09/27  6:47 pm","€10.00","31","808","1,000"
"PokerStars","2417223926","€9.30+€0.70","2018/09/27  6:36 pm","2018/09/27  6:41 pm","-€10.00","10","-91","-500"
"PokerStars","2417223213","€9.30+€0.70","2018/09/27  6:35 pm","2018/09/27  6:39 pm","-€10.00","8","-216","-500"
"PokerStars","2417223199","€9.30+€0.70","2018/09/27  6:35 pm","2018/09/27  6:41 pm","-€10.00","20","-415","-500"
"PokerStars","2417220605","€9.30+€0.70","2018/09/27  6:29 pm","2018/09/27  6:34 pm","-€10.00","21","-272","-500"
"PokerStars","2417220577","€9.30+€0.70","2018/09/27  6:29 pm","2018/09/27  6:32 pm","-€10.00","11","48","-500"
"PokerStars","2417219396","€9.30+€0.70","2018/09/27  6:26 pm","2018/09/27  6:27 pm","-€10.00","4","161","-500"
"PokerStars","2417219187","€9.30+€0.70","2018/09/27  6:26 pm","2018/09/27  6:35 pm","-€10.00","43","-438","-500"
"PokerStars","2417215404","€9.30+€0.70","2018/09/27  6:17 pm","2018/09/27  6:24 pm","-€10.00","29","-49","-500"
"PokerStars","2417215301","€9.30+€0.70","2018/09/27  6:16 pm","2018/09/27  6:23 pm","€10.00","29","435","1,000"
"PokerStars","2417210984","€9.30+€0.70","2018/09/27  6:06 pm","2018/09/27  6:16 pm","-€10.00","31","-1,352","-500"
"PokerStars","2417210952","€9.30+€0.70","2018/09/27  6:06 pm","2018/09/27  6:14 pm","€10.00","31","229","1,000"
"PokerStars","2417206378","€9.30+€0.70","2018/09/27  5:54 pm","2018/09/27  5:58 pm","€30.00","14","675","1,000"
"PokerStars","2417205664","€9.30+€0.70","2018/09/27  5:52 pm","2018/09/27  6:04 pm","-€10.00","36","-170","-500"
"PokerStars","2417205607","€9.30+€0.70","2018/09/27  5:52 pm","2018/09/27  5:53 pm","-€10.00","6","3","-500"
"PokerStars","2417200683","€1.86+€0.14","2018/09/27  5:40 pm","2018/09/27  5:48 pm","€2.00","26","490","1,000"
"PokerStars","2417200131","€0.93+€0.07","2018/09/27  5:40 pm","2018/09/27  5:42 pm","-€1.00","11","-165","-500"
"PokerStars","2417197058","€9.30+€0.70","2018/09/27  5:31 pm","2018/09/27  5:37 pm","-€10.00","33","360","-500"
"PokerStars","2417196213","€9.30+€0.70","2018/09/27  5:28 pm","2018/09/27  5:30 pm","-€10.00","5","50","-500"
"PokerStars","2417196024","€9.30+€0.70","2018/09/27  5:28 pm","2018/09/27  5:32 pm","€10.00","15","305","1,000"
"PokerStars","2417191391","€9.30+€0.70","2018/09/27  5:15 pm","2018/09/27  5:24 pm","€10.00","40","1,153","1,000"
"PokerStars","2417190103","€9.30+€0.70","2018/09/27  5:11 pm","2018/09/27  5:22 pm","-€10.00","30","-522","-500"
"PokerStars","2417189972","€9.30+€0.70","2018/09/27  5:11 pm","2018/09/27  5:14 pm","€10.00","12","-495","1,000"
"PokerStars","2417187647","€9.30+€0.70","2018/09/27  5:05 pm","2018/09/27  5:11 pm","-€10.00","26","-72","-500"
"PokerStars","2417183224","€9.30+€0.70","2018/09/27  4:54 pm","2018/09/27  5:03 pm","€10.00","31","230","1,000"
"PokerStars","2417182964","€9.30+€0.70","2018/09/27  4:54 pm","2018/09/27  5:03 pm","-€10.00","30","-306","-500"
"PokerStars","2417182467","€9.30+€0.70","2018/09/27  4:51 pm","2018/09/27  4:52 pm","-€10.00","6","-224","-500"
"PokerStars","2417182364","€9.30+€0.70","2018/09/27  4:51 pm","2018/09/27  5:04 pm","€10.00","55","882","1,000"
"PokerStars","2417178500","€9.30+€0.70","2018/09/27  4:40 pm","2018/09/27  4:50 pm","-€10.00","34","227","-500"
"PokerStars","2417177985","€9.30+€0.70","2018/09/27  4:38 pm","2018/09/27  4:47 pm","€10.00","21","764","1,000"
"PokerStars","2417176883","€9.30+€0.70","2018/09/27  4:35 pm","2018/09/27  4:45 pm","-€10.00","29","-106","-500"
"PokerStars","2417174959","€9.30+€0.70","2018/09/27  4:31 pm","2018/09/27  4:37 pm","-€10.00","23","21","-500"
"PokerStars","2417173696","€9.30+€0.70","2018/09/27  4:26 pm","2018/09/27  4:35 pm","-€10.00","23","-771","-500"
"PokerStars","2417173639","€9.30+€0.70","2018/09/27  4:26 pm","2018/09/27  4:30 pm","-€10.00","9","-305","-500"
"PokerStars","2417169754","€9.30+€0.70","2018/09/27  4:14 pm","2018/09/27  4:25 pm","€10.00","47","624","1,000"
"PokerStars","2417169675","€9.30+€0.70","2018/09/27  4:13 pm","2018/09/27  4:24 pm","€10.00","36","-232","1,000"
"PokerStars","2417166571","€9.30+€0.70","2018/09/27  4:05 pm","2018/09/27  4:12 pm","€10.00","16","782","1,000"
"PokerStars","2417165556","€9.30+€0.70","2018/09/27  4:03 pm","2018/09/27  4:05 pm","-€10.00","9","-150","-500"
"PokerStars","2417164548","€9.30+€0.70","2018/09/27  3:58 pm","2018/09/27  4:10 pm","€10.00","33","200","1,000"
"PokerStars","2417163709","€9.30+€0.70","2018/09/27  3:56 pm","2018/09/27  4:02 pm","-€10.00","24","-508","-500"
"PokerStars","2417163140","€9.30+€0.70","2018/09/27  3:54 pm","2018/09/27  3:58 pm","-€10.00","12","-122","-500"
"PokerStars","2417161507","€9.30+€0.70","2018/09/27  3:50 pm","2018/09/27  3:53 pm","-€10.00","6","-116","-500"
"PokerStars","2417161246","€9.30+€0.70","2018/09/27  3:49 pm","2018/09/27  3:54 pm","€10.00","18","1,000","1,000"
"PokerStars","2417123888","€9.30+€0.70","2018/09/27  1:41 pm","2018/09/27  1:48 pm","€10.00","27","449","1,000"
"PokerStars","2417123665","€9.30+€0.70","2018/09/27  1:40 pm","2018/09/27  1:45 pm","€10.00","21","379","1,000"
"PokerStars","2417123614","€9.30+€0.70","2018/09/27  1:39 pm","2018/09/27  1:39 pm","-€10.00","1","17","-500"
"PokerStars","2417122515","€9.30+€0.70","2018/09/27  1:35 pm","2018/09/27  1:38 pm","-€10.00","9","41","-500"
"PokerStars","2417122400","€9.30+€0.70","2018/09/27  1:35 pm","2018/09/27  1:39 pm","-€10.00","18","-218","-500"
"PokerStars","2417122376","€9.30+€0.70","2018/09/27  1:35 pm","2018/09/27  1:40 pm","€10.00","13","367","1,000"
"PokerStars","2417120544","€9.30+€0.70","2018/09/27  1:29 pm","2018/09/27  1:34 pm","-€10.00","22","-583","-500"
"PokerStars","2417119650","€9.30+€0.70","2018/09/27  1:27 pm","2018/09/27  1:30 pm","-€10.00","9","-271","-500"
"PokerStars","2417119513","€9.30+€0.70","2018/09/27  1:26 pm","2018/09/27  1:32 pm","€10.00","15","793","1,000"
"PokerStars","2417116713","€9.30+€0.70","2018/09/27  1:17 pm","2018/09/27  1:22 pm","€10.00","16","653","1,000"
"PokerStars","2417115769","€9.30+€0.70","2018/09/27  1:15 pm","2018/09/27  1:24 pm","€10.00","36","-30","1,000"
"PokerStars","2417115032","€9.30+€0.70","2018/09/27  1:12 pm","2018/09/27  1:21 pm","€10.00","30","229","1,000"
"PokerStars","2417114662","€9.30+€0.70","2018/09/27  1:11 pm","2018/09/27  1:15 pm","-€10.00","14","-271","-500"
"PokerStars","2417112931","€9.30+€0.70","2018/09/27  1:05 pm","2018/09/27  1:10 pm","-€10.00","16","598","-500"
"PokerStars","2417112930","€9.30+€0.70","2018/09/27  1:05 pm","2018/09/27  1:11 pm","-€10.00","29","-269","-500"
"PokerStars","2417096320","€9.30+€0.70","2018/09/27 12:12 pm","2018/09/27 12:20 pm","€10.00","25","36","1,000"
"PokerStars","2417095600","€9.30+€0.70","2018/09/27 12:10 pm","2018/09/27 12:11 pm","-€10.00","5","-500","-500"
"PokerStars","2417094721","€9.30+€0.70","2018/09/27 12:09 pm","2018/09/27 12:09 pm","-€10.00","3","40","-500"
"PokerStars","2417094720","€9.30+€0.70","2018/09/27 12:08 pm","2018/09/27 12:16 pm","€10.00","30","748","1,000"
"PokerStars","2417093233","€9.30+€0.70","2018/09/27 12:03 pm","2018/09/27 12:07 pm","-€10.00","12","-35","-500"
"PokerStars","2417091426","€9.30+€0.70","2018/09/27 11:58 am","2018/09/27 12:08 pm","-€10.00","22","-69","-500"
"PokerStars","2417091150","€9.30+€0.70","2018/09/27 11:58 am","2018/09/27 11:58 am","€10.00","1","-137","1,000"
"PokerStars","2417090185","€9.30+€0.70","2018/09/27 11:55 am","2018/09/27 12:03 pm","-€10.00","23","-253","-500"
"PokerStars","2417087736","€9.30+€0.70","2018/09/27 11:48 am","2018/09/27 11:57 am","€50.00","24","477","1,000"
"PokerStars","2417087723","€9.30+€0.70","2018/09/27 11:48 am","2018/09/27 11:54 am","-€10.00","27","-345","-500"
"PokerStars","2417087098","€9.30+€0.70","2018/09/27 11:45 am","2018/09/27 11:47 am","-€10.00","6","-283","-500"
"PokerStars","2417086725","€9.30+€0.70","2018/09/27 11:44 am","2018/09/27 11:54 am","-€10.00","23","-243","-500"
"PokerStars","2417086802","€9.30+€0.70","2018/09/27 11:44 am","2018/09/27 11:47 am","-€10.00","9","-329","-500"
"PokerStars","2417085240","€9.30+€0.70","2018/09/27 11:41 am","2018/09/27 11:44 am","-€10.00","15","-98","-500"
"PokerStars","2417083539","€9.30+€0.70","2018/09/27 11:35 am","2018/09/27 11:43 am","€10.00","29","244","1,000"
"PokerStars","2417083511","€9.30+€0.70","2018/09/27 11:35 am","2018/09/27 11:40 am","-€10.00","18","-554","-500"
"PokerStars","2417080670","€9.30+€0.70","2018/09/27 11:28 am","2018/09/27 11:35 am","-€10.00","26","-479","-500"
"PokerStars","2417078262","€9.30+€0.70","2018/09/27 11:21 am","2018/09/27 11:30 am","€10.00","23","-193","1,000"
"PokerStars","2417078218","€9.30+€0.70","2018/09/27 11:21 am","2018/09/27 11:27 am","€10.00","19","217","1,000"
"PokerStars","2417074016","€9.30+€0.70","2018/09/27 11:10 am","2018/09/27 11:21 am","-€10.00","39","450","-500"
"PokerStars","2417073724","€9.30+€0.70","2018/09/27 11:09 am","2018/09/27 11:16 am","€10.00","28","194","1,000"
"PokerStars","2417072560","€9.30+€0.70","2018/09/27 11:05 am","2018/09/27 11:09 am","-€10.00","13","-235","-500"
"PokerStars","2417072433","€9.30+€0.70","2018/09/27 11:05 am","2018/09/27 11:08 am","-€10.00","10","-269","-500"
"PokerStars","2417068686","€9.30+€0.70","2018/09/27 10:55 am","2018/09/27 11:05 am","€10.00","40","785","1,000"
"PokerStars","2417067727","€9.30+€0.70","2018/09/27 10:54 am","2018/09/27 11:03 am","€10.00","32","-33","1,000"
"PokerStars","2417066100","€9.30+€0.70","2018/09/27 10:49 am","2018/09/27 10:53 am","-€10.00","14","-701","-500"
